"Period","Industry","Unit","RBNZ_Series","Loans_By_Industry","CPI_All_Groups","CPI_Item","Fisher_Ideal_House_Prices","Real_Loans_By_Industry","Quarterly_PC","Annual_PC","Floating_First_Mortgage_Interest_Rate","Paid_Hours_Worked","Real_GDP","Real_Mortgages","House_Mortgage_Interest_Rate","Labour_Paid_Hours_Worked","Log_GDP","Log_Fisher_Ideal_House_Prices","Estimated_Real_Housing_Mortgages","Trend","Nominal_Estimate","Estimate"
2023-02-28,"Households - Housing","NZDm","BSZA.MAE2A4.H1",247709,1213.21209347591,"All groups",7.15020130573256,34643.6400051287,1.2065957147259,2.95123032549318,7.91,73.1870028282181,70.183570336677,10.4528694381352,2.06812778177956,4.2930178482106,4.25111424285187,1.96714051095749,NA,75,NA,1478.23326077994
2023-03-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",248520,1218.82361396295,"All groups",7.05666110458654,35217.7887412607,1.65729910611874,3.93509854027563,7.92,73.428784498302,70.2657321453117,10.4693065959015,2.06939120582633,4.29631601812349,4.25228422827088,1.95397200827616,NA,76,NA,1502.04753037019
2023-04-30,"Households - Housing","NZDm","BSZA.MAE2A4.H1",249202,1224.0188781041,"All groups",6.96575638542406,35775.2964949303,1.5830288430815,4.51257340166487,8.26,73.6431121535545,70.3501129799405,10.4850128921592,2.11142458753289,4.29923061719858,4.25348438952841,1.94100619938626,NA,77,NA,1518.08991852871
2023-05-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",250128,1229.12754039049,"All groups",6.88535944199447,36327.5152310053,1.54357556799893,4.86056091573315,8.41,73.8538606067424,70.4392756543963,10.5003307284641,2.12942147398486,4.30208828393794,4.25475100041778,1.92939733735305,NA,78,NA,1536.65528933214
2023-06-30,"Households - Housing","NZDm","BSZA.MAE2A4.H1",251341,1233.80402747939,"All groups",6.83399378706575,36778.0550921332,1.24021656384412,4.43033593714679,8.53,74.056609412638,70.5228778620678,10.512656617264,2.14358936150359,4.30482979280956,4.25593716585848,1.92190924457149,NA,79,NA,1551.20979942473
2023-07-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",252094,1238.34986235242,"All groups",6.81793228983044,36975.1398640349,0.535876003796232,3.35383207592583,8.59,74.2712490360656,70.6016980921271,10.5180010702368,2.15059873599616,4.30772391904438,4.25705419650636,1.9195562425767,NA,80,NA,1561.9547348602
2023-08-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",252958,1242.61965698483,"All groups",6.83254759721431,37022.5009633498,0.128089033575196,1.91311111680816,8.62,74.4848393175874,70.6679519292219,10.5192811409323,2.1540850846756,4.31059560558398,4.25799217351618,1.92169760509137,NA,81,NA,1568.32929188933
2023-09-30,"Households - Housing","NZDm","BSZA.MAE2A4.H1",253867,1246.5092032174,"All groups",6.86544741254716,36977.4881001983,-0.121582448457669,0.542260887818857,8.62,74.6816629393987,70.7154633516883,10.5180645767335,2.1540850846756,4.31323458595906,4.25866426683293,1.92650121008202,NA,82,NA,1571.61496477502
2023-10-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",254870,1250.29879525223,"All groups",6.90802420786339,36894.7751673889,-0.22368456338957,-0.217347917929345,8.63,74.8656680210062,70.7437896384748,10.5158252256235,2.15524450509534,4.31569541455804,4.25906475370906,1.93268366460131,NA,83,NA,1572.59964846793
2023-11-30,"Households - Housing","NZDm","BSZA.MAE2A4.H1",255888,1253.76403646343,"All groups",6.94719227205677,36833.2975365086,-0.166629639566773,-0.511049826235543,8.63,75.0162022244254,70.7520627724729,10.5141575394119,2.15524450509534,4.31770411986427,4.25918169189299,1.93833758831879,NA,84,NA,1572.89231435385
2023-12-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",256276,1257.15693405168,"All groups",6.97476196041905,36743.3328125513,-0.244248356715981,-0.633237409237986,8.63,75.134127707937,70.742958486708,10.5117120681157,2.15524450509534,4.31927488574685,4.2590530048806,1.94229819958658,NA,85,NA,1573.63166249634
2024-01-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",256954,1260.38023567777,"All groups",6.98110322285394,36807.0764458565,0.173483536810193,-0.237699568935135,8.63,75.2064456157887,70.7180706270333,10.5134454003951,2.15524450509534,4.32023694025856,4.25870113609967,1.94320695913506,NA,86,NA,1575.76738065283
2024-02-29,"Households - Housing","NZDm","BSZA.MAE2A4.H1",257646,1263.26115094679,"All groups",6.97062064689594,36961.7015544708,0.420096143310289,0.348608532361161,8.63,75.2331011818294,70.6824327809231,10.5176375624251,2.15524450509534,4.32059130939736,4.25819706651002,1.94170426627382,NA,87,NA,1578.59635193777
2024-03-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",258693,1266.21747006131,"All groups",6.94763780857134,37234.6698443101,0.738516568121295,1.33721411246326,8.63,75.2199797780958,70.6331960408351,10.5249955912949,2.15524450509534,4.32041688420535,4.25750023286903,1.93840171814436,NA,88,NA,1581.69985318769
2024-04-30,"Households - Housing","NZDm","BSZA.MAE2A4.H1",259383,1268.97700484211,"All groups",6.91942299791258,37486.2181540642,0.675575507466353,1.84513896181562,8.63,75.1684868119985,70.5768141974101,10.5317286285164,2.15524450509534,4.31973208477522,4.256701679759,1.93433238434858,NA,89,NA,1583.9871485518
2024-05-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",260475,1271.74471539449,"All groups",6.89002529080015,37804.6507823124,0.849465867534116,2.28060179155802,8.63,75.0774596501638,70.5128117113385,10.5401874106084,2.15524450509534,4.31852037590566,4.25579441970994,1.93007475567197,NA,90,NA,1584.7544703124
2024-06-30,"Households - Housing","NZDm","BSZA.MAE2A4.H1",261302,1274.36213293014,"All groups",6.86701770644945,38051.7440277731,0.653605417184044,2.19439083757,8.64,74.9549441300733,70.4486898208352,10.5467021973977,2.15640258281596,4.31688718808442,4.25488464088056,1.92672990811919,NA,91,NA,1582.91929928416
2024-07-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",261761,1277.02266041478,"All groups",6.85332566294516,38194.7411919005,0.375796610066015,1.89008940545636,8.62,74.7980392394297,70.3836964709114,10.5504531199845,2.1540850846756,4.31479167126025,4.25396165212422,1.92473403269816,NA,92,NA,1578.66475137265
2024-08-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",262656,1279.64928313055,"All groups",6.84857872390554,38351.8990711426,0.411464705186892,1.44756869196172,8.38,74.6275726328187,70.3235702984915,10.5545593250255,2.12584791449399,4.31251004526017,4.25310702425091,1.92404114518479,NA,93,NA,1576.79389711314
2024-09-30,"Households - Housing","NZDm","BSZA.MAE2A4.H1",263798,1282.16743834695,"All groups",6.84992854179566,38511.058676073,0.414997976072007,1.20707909725424,8.38,74.4688234833796,70.2734269822969,10.5587007173704,2.12584791449399,4.31038056106653,4.25239373279674,1.92423822036507,NA,94,NA,1569.62386378701
2024-10-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",264972,1284.75383200401,"All groups",6.85480602674804,38654.9231248932,0.373566590392249,1.20483060922092,7.89,74.3309773119533,70.232610539854,10.5624294230032,2.06559613485778,4.30852778693481,4.25181274077233,1.92495001600532,NA,95,NA,1573.05712251094
2024-11-30,"Households - Housing","NZDm","BSZA.MAE2A4.H1",266284,1287.2500512455,"All groups",6.86035117195153,38814.9226367156,0.413917552766718,1.20730283711399,7.73,74.2418505675709,70.2032116063089,10.5665600557093,2.04510886259933,4.30732801499339,4.25139405936291,1.92575863167415,NA,96,NA,1571.73877347396
2024-12-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",267565,1289.83133961313,"All groups",6.86427457602623,38979.3556531789,0.423633503027387,1.21600650100233,7.39,74.2152702647437,70.1819119377688,10.5707874427345,2.00012773496011,4.30696992771591,4.25109061312636,1.92633036372041,NA,97,NA,1577.61214803687
2025-01-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",268568,1292.42349398256,"All groups",6.86330437361177,39131.0053263262,0.389051257020845,1.23162113114237,7.38,74.2605518161679,70.1684597560635,10.5746704068327,1.99877363861238,4.30757987958812,4.25089891884605,1.92618901287921,NA,98,NA,1579.99931828925
2025-02-28,"Households - Housing","NZDm","BSZA.MAE2A4.H1",269351,1294.78167964258,"All groups",6.85448387388877,39295.5917550636,0.420603629691718,1.23836165499225,6.92,74.3188778487475,70.1618936371888,10.5788676224836,1.93441576962958,4.30836499547808,4.2508053379675,1.92490301825975,NA,99,NA,1595.09807483917
2025-03-31,"Households - Housing","NZDm","BSZA.MAE2A4.H1",270610,1297.41957590413,"All groups",6.83144686096794,39612.3991750786,0.806216183203823,1.62404819497857,6.91,74.339550633036,70.1595213360359,10.5868974587155,1.93296963777958,4.30864312009749,4.25077152557822,1.92153649023551,NA,100,NA,1600.05844579705
